entry1	entry2	type
05020_70	05020_71	PPrel
05020_17	05020_69	PPrel
05020_42	05020_43	PPrel
05020_42	05020_44	PPrel
05020_42	05020_45	PPrel
05020_42	05020_52	PPrel
05020_55	05020_56	PPrel
05020_56	05020_57	PPrel
05020_57	05020_58	GErel
05020_58	05020_59	GErel
05020_36	05020_55	PPrel
05020_36	05020_62	PPrel
05020_42	05020_48	PPrel
05020_42	05020_49	PPrel
05020_45	05020_47	PCrel
05020_47	05020_46	PCrel
05020_72	05020_73	PPrel
05030_42	05030_9	PCrel
05030_9	05030_43	PPrel
05030_36	05030_11	PCrel
05030_11	05030_44	PPrel
05030_44	05030_47	PPrel
05030_47	05030_49	PCrel
05030_49	05030_48	PCrel
05030_48	05030_75	PPrel
05030_36	05030_10	PCrel
05030_10	05030_45	PPrel
05030_58	05030_66	PCrel
05030_66	05030_67	PPrel
05030_67	05030_68	PPrel
05030_68	05030_74	PCrel
05030_74	05030_69	PCrel
05030_41	05030_5	PCrel
05030_5	05030_38	PPrel
05030_32	05030_7	PCrel
05030_7	05030_34	PPrel
05030_34	05030_35	PPrel
05030_32	05030_6	PCrel
05030_6	05030_39	PPrel
05030_38	05030_35	PPrel
05030_39	05030_35	PPrel
05030_35	05030_40	PCrel
05030_40	05030_37	PCrel
05030_46	05030_43	PPrel
05030_43	05030_47	PPrel
05030_45	05030_47	PPrel
05030_50	05030_45	PPrel
05030_51	05030_13	PCrel
05030_79	05030_69	PPrel
05030_83	05030_72	PPrel
05030_75	05030_76	GErel
05030_75	05030_77	GErel
05030_84	05030_78	GErel
05030_84	05030_73	GErel
05030_84	05030_72	GErel
05030_72	05030_81	PPrel
05030_72	05030_79	PPrel
05030_80	05030_81	PPrel
05031_39	05031_8	PCrel
05031_105	05031_32	PCrel
05031_83	05031_17	PPrel
05031_85	05031_84	PCrel
05031_84	05031_17	PPrel
05031_52	05031_11	PCrel
05031_52	05031_12	PCrel
05031_42	05031_43	PPrel
05031_43	05031_48	PPrel
05031_40	05031_13	PCrel
05031_13	05031_46	PPrel
05031_46	05031_47	PPrel
05031_47	05031_49	PCrel
05031_49	05031_45	PCrel
05031_106	05031_75	PCrel
05031_87	05031_78	PPrel
05031_89	05031_88	PCrel
05031_88	05031_78	PPrel
05031_90	05031_54	PCrel
05031_90	05031_55	PCrel
05031_91	05031_56	PCrel
05031_56	05031_63	PPrel
05031_63	05031_64	PPrel
05031_64	05031_66	PCrel
05031_66	05031_65	PCrel
05031_58	05031_59	PPrel
05031_17	05031_82	PPrel
05031_78	05031_86	PPrel
05031_35	05031_15	PCrel
05031_73	05031_77	PCrel
05031_44	05031_51	PPrel
05031_60	05031_61	PPrel
05031_51	05031_48	PPrel
05031_61	05031_62	PPrel
05031_48	05031_96	GErel
05031_48	05031_97	GErel
05031_48	05031_98	GErel
05031_62	05031_99	GErel
05031_99	05031_107	PPrel
05031_99	05031_101	GErel
05031_104	05031_101	GErel
05031_100	05031_101	GErel
05031_99	05031_104	PPrel
05031_99	05031_100	PPrel
05031_50	05031_42	PCrel
05031_57	05031_58	PCrel
05031_45	05031_12	PPrel
05031_45	05031_11	PPrel
05031_45	05031_10	PPrel
05031_65	05031_54	PPrel
05031_65	05031_53	PPrel
05032_9	05032_31	PCrel
05032_9	05032_79	PCrel
05032_79	05032_80	PPrel
05032_80	05032_81	PPrel
05032_15	05032_7	PCrel
05032_7	05032_22	PPrel
05032_22	05032_37	PPrel
05032_46	05032_12	PCrel
05032_12	05032_48	PPrel
05032_12	05032_49	PPrel
05032_49	05032_51	PPrel
05032_48	05032_51	PPrel
05032_53	05032_51	PPrel
05032_51	05032_52	PCrel
05032_52	05032_50	PCrel
05032_11	05032_33	PCrel
05032_11	05032_93	PCrel
05032_93	05032_92	PPrel
05032_92	05032_91	PPrel
05032_14	05032_5	PCrel
05032_5	05032_13	PCrel
05032_54	05032_55	PCrel
05032_54	05032_87	PCrel
05032_87	05032_86	PPrel
05032_86	05032_85	PPrel
05032_78	05032_76	PCrel
05032_76	05032_77	PPrel
05032_77	05032_24	PPrel
05032_24	05032_25	PCrel
05032_50	05032_48	PPrel
05032_53	05032_48	PPrel
05032_22	05032_4	PPrel
05032_22	05032_38	PPrel
05032_97	05032_12	PPrel
05032_28	05032_30	PCrel
05032_98	05032_12	PPrel
05033_2	05033_17	PCrel
05033_45	05033_42	PCrel
05033_29	05033_14	PCrel
05033_25	05033_21	PCrel
05033_25	05033_22	PCrel
05033_51	05033_49	PCrel
05033_27	05033_7	PCrel
05033_28	05033_16	PCrel
05033_34	05033_15	PCrel
05033_30	05033_15	PCrel
05033_26	05033_24	PCrel
05033_26	05033_23	PCrel
05033_48	05033_50	PCrel
05033_56	05033_50	PCrel
05033_31	05033_10	PCrel
05033_32	05033_13	PCrel
05033_33	05033_43	PCrel
05034_31	05034_71	PCrel
05034_71	05034_72	PPrel
05034_72	05034_35	PPrel
05034_37	05034_36	PCrel
05034_31	05034_8	PCrel
05034_8	05034_33	PPrel
05034_33	05034_35	PPrel
05034_76	05034_73	PCrel
05034_73	05034_74	PPrel
05034_74	05034_35	PPrel
05034_63	05034_91	PPrel
05034_94	05034_95	PPrel
05034_95	05034_96	PPrel
05034_44	05034_51	PCrel
05034_51	05034_52	PPrel
05034_52	05034_53	PPrel
05034_53	05034_57	PCrel
05034_57	05034_54	PCrel
05034_68	05034_69	PPrel
05034_69	05034_56	PPrel
05034_68	05034_79	PPrel
05034_79	05034_80	PPrel
05034_35	05034_37	PCrel
05034_60	05034_103	PPrel
05034_86	05034_104	PPrel
05034_96	05034_97	PPrel
05034_97	05034_98	PPrel
05034_80	05034_81	PPrel
05034_81	05034_82	PPrel
05034_54	05034_34	PPrel
05034_54	05034_67	PPrel
05034_65	05034_7	PCrel
05034_100	05034_54	PPrel
05034_34	05034_32	PPrel
05034_32	05034_67	PPrel
05034_77	05034_75	PCrel
05034_59	05034_61	GErel
05034_59	05034_62	GErel
05034_59	05034_63	GErel
05034_55	05034_84	GErel
05034_36	05034_59	PPrel
05034_56	05034_55	PPrel
05034_54	05034_55	PPrel
05034_82	05034_55	PPrel
05034_98	05034_99	GErel
05100_14	05100_15	PPrel
05100_14	05100_18	PPrel
05100_17	05100_14	PPrel
05100_18	05100_24	PPrel
05100_32	05100_38	PPrel
05100_38	05100_30	PPrel
05100_30	05100_19	PPrel
05100_19	05100_37	PPrel
05100_37	05100_23	PPrel
05100_38	05100_28	PPrel
05100_16	05100_36	PPrel
05100_28	05100_25	PPrel
05100_25	05100_16	PPrel
05100_36	05100_23	PPrel
05100_23	05100_24	PPrel
05100_40	05100_22	PPrel
05100_22	05100_42	PPrel
05100_20	05100_21	PPrel
05100_21	05100_33	PPrel
05100_20	05100_27	PPrel
05100_26	05100_24	PPrel
05100_69	05100_55	PPrel
05100_53	05100_57	PPrel
05100_57	05100_54	PPrel
05100_56	05100_54	PPrel
05100_54	05100_55	PPrel
05100_68	05100_55	PPrel
05100_48	05100_47	PPrel
05100_47	05100_71	PPrel
05100_71	05100_49	PPrel
05100_49	05100_52	PPrel
05100_50	05100_49	PPrel
05100_27	05100_34	PPrel
05100_34	05100_26	PPrel
05100_42	05100_26	PPrel
05100_31	05100_32	PPrel
05110_31	05110_12	PCrel
05110_43	05110_13	PCrel
05110_45	05110_14	PCrel
05110_45	05110_15	PCrel
05110_45	05110_16	PCrel
05110_35	05110_17	PCrel
05110_45	05110_47	PPrel
05110_43	05110_47	PPrel
05110_47	05110_52	PPrel
05110_43	05110_45	PPrel
05110_45	05110_52	PPrel
05110_43	05110_52	PPrel
05110_44	05110_46	PPrel
05110_44	05110_46	PPrel
05110_33	05110_51	PPrel
05110_42	05110_52	PPrel
05110_47	05110_35	PPrel
05110_44	05110_50	PPrel
05120_55	05120_53	PPrel
05120_16	05120_23	PPrel
05120_9	05120_8	PPrel
05120_8	05120_7	PPrel
05120_40	05120_48	PPrel
05120_48	05120_39	PPrel
05120_39	05120_34	PPrel
05120_34	05120_50	PPrel
05120_33	05120_34	PPrel
05120_49	05120_52	PPrel
05120_31	05120_47	PPrel
05120_13	05120_17	PPrel
05120_23	05120_65	PPrel
05120_10	05120_13	PPrel
05120_12	05120_13	PPrel
05120_7	05120_20	GErel
05120_7	05120_19	GErel
05120_17	05120_18	GErel
05120_17	05120_19	GErel
05120_17	05120_20	GErel
05120_16	05120_9	PPrel
05120_58	05120_17	PPrel
05120_14	05120_35	PCrel
05120_6	05120_20	GErel
05120_6	05120_19	GErel
05130_2	05130_9	PPrel
05130_37	05130_54	PPrel
05130_54	05130_55	PPrel
05130_47	05130_42	PPrel
05130_15	05130_42	PPrel
05130_42	05130_44	PPrel
05130_44	05130_28	PPrel
05130_41	05130_37	PPrel
05130_36	05130_17	PPrel
05130_17	05130_26	PPrel
05131_9	05131_8	PPrel
05131_8	05131_3	PPrel
05131_3	05131_2	PPrel
05131_2	05131_11	PPrel
05131_11	05131_12	PPrel
05131_10	05131_2	PPrel
05131_63	05131_59	PPrel
05131_59	05131_55	PPrel
05131_55	05131_58	PPrel
05131_55	05131_56	PPrel
05131_56	05131_57	PPrel
05131_26	05131_27	PPrel
05131_27	05131_34	PPrel
05131_27	05131_35	PPrel
05131_27	05131_36	PPrel
05131_27	05131_73	PPrel
05131_73	05131_31	PPrel
05131_31	05131_32	PPrel
05131_32	05131_38	GErel
05131_34	05131_38	GErel
05131_35	05131_38	GErel
05131_36	05131_38	GErel
05131_39	05131_38	GErel
05131_74	05131_31	PPrel
05132_26	05132_24	PPrel
05132_24	05132_29	PPrel
05132_28	05132_29	PPrel
05132_10	05132_11	PPrel
05132_12	05132_11	PPrel
05132_11	05132_20	PPrel
05132_64	05132_87	PPrel
05132_4	05132_57	PPrel
05132_4	05132_56	PPrel
05132_4	05132_7	PPrel
05132_5	05132_57	PPrel
05132_5	05132_56	PPrel
05132_5	05132_7	PPrel
05132_15	05132_57	PPrel
05132_15	05132_56	PPrel
05132_15	05132_7	PPrel
05132_57	05132_13	PPrel
05132_57	05132_6	PPrel
05132_56	05132_13	PPrel
05132_56	05132_6	PPrel
05132_7	05132_13	PPrel
05132_7	05132_6	PPrel
05132_29	05132_6	PPrel
05132_88	05132_55	PPrel
05132_88	05132_54	PPrel
05132_4	05132_10	PPrel
05132_4	05132_12	PPrel
05132_5	05132_10	PPrel
05132_5	05132_12	PPrel
05132_15	05132_10	PPrel
05132_15	05132_12	PPrel
05132_85	05132_86	PPrel
05132_39	05132_41	PPrel
05132_38	05132_41	PPrel
05132_87	05132_68	PPrel
05132_45	05132_48	PPrel
05132_59	05132_6	PPrel
05132_4	05132_8	PPrel
05132_5	05132_8	PPrel
05132_15	05132_8	PPrel
05132_46	05132_47	PPrel
05132_47	05132_42	PPrel
05132_70	05132_68	PCrel
05132_68	05132_69	PCrel
05132_27	05132_26	PCrel
05132_9	05132_5	PCrel
05132_9	05132_15	PCrel
05133_91	05133_99	PCrel
05133_99	05133_96	PPrel
05133_16	05133_45	PCrel
05133_45	05133_46	PPrel
05133_100	05133_101	PPrel
05133_101	05133_59	PPrel
05133_101	05133_60	PPrel
05133_56	05133_100	PPrel
05133_55	05133_57	PPrel
05133_19	05133_102	PPrel
05133_19	05133_78	PPrel
05133_25	05133_103	PPrel
05133_103	05133_77	PPrel
05133_78	05133_79	PPrel
05133_19	05133_72	PPrel
05133_19	05133_41	PPrel
05133_41	05133_71	PPrel
05133_41	05133_74	PPrel
05133_41	05133_72	PPrel
05133_77	05133_71	PPrel
05133_77	05133_74	PPrel
05133_77	05133_24	PPrel
05133_79	05133_27	PPrel
05133_71	05133_73	PPrel
05133_74	05133_73	PPrel
05133_72	05133_73	PPrel
05133_17	05133_71	PCrel
05133_17	05133_72	PCrel
05133_28	05133_29	PPrel
05133_29	05133_30	PPrel
05133_90	05133_94	GErel
05133_89	05133_94	GErel
05134_37	05134_34	PPrel
05134_33	05134_34	PPrel
05134_34	05134_35	PPrel
05134_55	05134_56	PPrel
05134_76	05134_5	PPrel
05134_5	05134_7	PPrel
05134_5	05134_6	PPrel
05134_8	05134_9	PPrel
05134_8	05134_5	PPrel
05134_5	05134_9	PPrel
05134_63	05134_64	PCrel
05134_63	05134_65	PCrel
05134_66	05134_64	PPrel
05134_66	05134_65	PPrel
05134_62	05134_67	PPrel
05134_64	05134_67	PPrel
05134_65	05134_67	PPrel
05134_45	05134_77	PPrel
05134_44	05134_43	PPrel
05134_12	05134_10	PPrel
05134_56	05134_59	GErel
05134_67	05134_68	GErel
05134_67	05134_69	GErel
05134_67	05134_70	GErel
05134_67	05134_72	GErel
05134_67	05134_71	GErel
05134_67	05134_73	GErel
05140_18	05140_19	PPrel
05140_19	05140_48	PPrel
05140_48	05140_49	PPrel
05140_49	05140_67	PPrel
05140_67	05140_20	PPrel
05140_18	05140_25	PPrel
05140_23	05140_25	PPrel
05140_28	05140_25	PPrel
05140_29	05140_25	PPrel
05140_3	05140_11	PPrel
05140_10	05140_12	PPrel
05140_2	05140_4	ECrel
05140_4	05140_68	PPrel
05140_68	05140_69	PPrel
05140_4	05140_36	PPrel
05140_36	05140_37	PPrel
05140_36	05140_55	PPrel
05140_2	05140_43	PPrel
05140_13	05140_70	PPrel
05140_33	05140_36	PPrel
05140_33	05140_15	PPrel
05140_56	05140_4	PCrel
05140_56	05140_36	PCrel
05140_11	05140_60	PPrel
05140_12	05140_60	PPrel
05140_2	05140_60	PPrel
05140_60	05140_62	PCrel
05140_20	05140_21	PPrel
05140_25	05140_26	PCrel
05140_15	05140_16	PPrel
05140_70	05140_15	PPrel
05142_2	05142_21	PPrel
05142_89	05142_11	PPrel
05142_10	05142_11	PPrel
05142_11	05142_12	PPrel
05142_12	05142_13	PPrel
05142_13	05142_14	PPrel
05142_13	05142_25	PPrel
05142_13	05142_17	PPrel
05142_13	05142_16	PPrel
05142_14	05142_15	PPrel
05142_25	05142_23	PPrel
05142_23	05142_24	PPrel
05142_15	05142_18	PPrel
05142_17	05142_18	PPrel
05142_16	05142_18	PPrel
05142_16	05142_58	PPrel
05142_24	05142_58	PPrel
05142_58	05142_12	PPrel
05142_11	05142_29	PPrel
05142_3	05142_28	PPrel
05142_26	05142_32	PPrel
05142_28	05142_29	PPrel
05142_32	05142_29	PPrel
05142_5	05142_7	PPrel
05142_56	05142_29	PPrel
05142_57	05142_29	PPrel
05142_42	05142_43	PPrel
05142_81	05142_87	PCrel
05142_43	05142_44	PPrel
05142_41	05142_44	PPrel
05142_48	05142_49	PPrel
05142_52	05142_53	PPrel
05142_90	05142_36	PPrel
05142_59	05142_61	PPrel
05142_60	05142_62	PPrel
05142_61	05142_63	PPrel
05142_62	05142_63	PPrel
05142_63	05142_64	PPrel
05142_63	05142_65	PPrel
05142_65	05142_64	PPrel
05142_66	05142_67	PPrel
05142_77	05142_78	PPrel
05142_83	05142_84	PPrel
05142_74	05142_76	PPrel
05142_76	05142_78	PPrel
05142_78	05142_83	PPrel
05143_34	05143_32	PPrel
05143_24	05143_26	PCrel
05143_2	05143_3	PPrel
05143_41	05143_39	PPrel
05143_7	05143_12	GErel
05143_7	05143_11	GErel
05143_7	05143_22	GErel
05143_6	05143_22	GErel
05143_6	05143_35	GErel
05143_43	05143_45	PPrel
05143_45	05143_46	PPrel
05143_46	05143_50	PPrel
05143_46	05143_50	PPrel
05144_8	05144_12	PPrel
05144_26	05144_28	PPrel
05144_27	05144_28	PPrel
05144_44	05144_1	PPrel
05144_46	05144_47	PPrel
05144_48	05144_1	PPrel
05145_55	05145_56	PPrel
05145_56	05145_21	PPrel
05145_21	05145_22	PPrel
05145_22	05145_23	PPrel
05145_28	05145_21	PPrel
05145_1	05145_2	PPrel
05145_2	05145_3	PPrel
05145_3	05145_85	PPrel
05145_4	05145_12	PPrel
05145_12	05145_11	PPrel
05145_4	05145_10	PPrel
05145_4	05145_9	PPrel
05145_4	05145_6	PPrel
05145_6	05145_7	PPrel
05145_7	05145_8	PPrel
05145_51	05145_52	PPrel
05145_52	05145_1	PPrel
05145_53	05145_54	PPrel
05145_54	05145_1	PPrel
05145_46	05145_42	PPrel
05145_68	05145_69	PPrel
05145_69	05145_36	PPrel
05145_31	05145_34	PPrel
05145_34	05145_35	PPrel
05145_36	05145_35	PPrel
05145_37	05145_38	PPrel
05145_38	05145_39	PPrel
05145_39	05145_40	PPrel
05145_40	05145_67	PPrel
05145_59	05145_60	PPrel
05145_58	05145_57	PPrel
05145_57	05145_13	PPrel
05145_80	05145_79	PPrel
05145_79	05145_81	PPrel
05145_81	05145_33	PPrel
05145_71	05145_34	PPrel
05145_71	05145_35	PPrel
05145_26	05145_29	PCrel
05146_56	05146_54	PPrel
05146_55	05146_60	ECrel
05146_2	05146_14	PPrel
05146_14	05146_7	PPrel
05146_75	05146_11	PCrel
05146_90	05146_33	PPrel
05146_36	05146_32	PPrel
05146_32	05146_37	PCrel
05146_81	05146_80	PPrel
05146_53	05146_56	PPrel
05146_52	05146_55	PPrel
05146_28	05146_7	PPrel
05150_73	05150_8	PPrel
05150_74	05150_2	PPrel
05150_2	05150_4	PPrel
05150_1	05150_75	PPrel
05150_10	05150_11	PPrel
05150_11	05150_8	PPrel
05150_17	05150_2	PPrel
05150_33	05150_2	PPrel
05150_47	05150_75	PPrel
05150_4	05150_13	PPrel
05150_2	05150_48	PPrel
05150_15	05150_69	PCrel
05150_15	05150_14	PCrel
05150_57	05150_76	PPrel
05150_60	05150_61	PPrel
05150_64	05150_65	PCrel
05150_65	05150_66	PPrel
05152_52	05152_53	PPrel
05152_132	05152_58	PPrel
05152_58	05152_57	PPrel
05152_58	05152_59	PPrel
05152_58	05152_51	PPrel
05152_29	05152_28	PPrel
05152_28	05152_27	PPrel
05152_119	05152_27	PPrel
05152_73	05152_133	PPrel
05152_134	05152_104	PPrel
05152_135	05152_104	PPrel
05152_104	05152_106	PPrel
05152_136	05152_42	PPrel
05152_99	05152_100	PPrel
05152_114	05152_137	PPrel
05152_114	05152_48	PPrel
05152_113	05152_48	PPrel
05152_45	05152_48	PPrel
05152_127	05152_35	PPrel
05152_138	05152_47	PPrel
05152_138	05152_55	PPrel
05152_47	05152_121	PPrel
05152_121	05152_43	PPrel
05152_80	05152_128	PPrel
05152_100	05152_42	PPrel
05152_43	05152_42	PPrel
05152_43	05152_116	PPrel
05152_43	05152_41	PPrel
05152_43	05152_115	PPrel
05152_100	05152_116	PPrel
05152_100	05152_41	PPrel
05152_100	05152_115	PPrel
05152_4	05152_139	PPrel
05152_4	05152_140	PPrel
05152_140	05152_5	PPrel
05152_84	05152_5	PPrel
05152_5	05152_42	PPrel
05152_138	05152_93	PPrel
05152_138	05152_92	PPrel
05152_4	05152_6	PPrel
05152_4	05152_120	PPrel
05152_123	05152_90	PPrel
05152_124	05152_141	PPrel
05152_124	05152_142	PPrel
05152_1	05152_6	PPrel
05152_1	05152_120	PPrel
05152_16	05152_17	PPrel
05152_16	05152_23	PPrel
05152_17	05152_8	PPrel
05152_143	05152_10	PCrel
05152_10	05152_12	PCrel
05152_144	05152_14	PPrel
05152_14	05152_15	PPrel
05152_14	05152_9	PPrel
05152_14	05152_13	PPrel
05152_19	05152_67	PCrel
05152_66	05152_16	PCrel
05152_92	05152_94	PPrel
05152_11	05152_8	PCrel
05152_53	05152_55	PPrel
05152_137	05152_46	PPrel
05152_48	05152_46	PPrel
05152_59	05152_65	PPrel
05152_65	05152_145	PPrel
05152_118	05152_63	PCrel
05152_145	05152_51	PPrel
05152_56	05152_62	PPrel
05152_62	05152_64	PPrel
05152_64	05152_145	PPrel
05152_60	05152_51	PPrel
05152_118	05152_119	PCrel
05152_40	05152_32	PPrel
05152_40	05152_34	PPrel
05152_40	05152_33	PPrel
05152_39	05152_40	PPrel
05152_32	05152_69	GErel
05152_32	05152_68	GErel
05152_34	05152_69	GErel
05152_34	05152_68	GErel
05152_33	05152_69	GErel
05152_33	05152_68	GErel
05152_42	05152_39	GErel
05152_42	05152_126	GErel
05152_42	05152_76	GErel
05152_42	05152_82	GErel
05152_42	05152_77	GErel
05152_42	05152_97	GErel
05152_42	05152_98	GErel
05152_42	05152_78	GErel
05152_116	05152_126	GErel
05152_41	05152_126	GErel
05152_115	05152_126	GErel
05152_116	05152_76	GErel
05152_116	05152_82	GErel
05152_116	05152_77	GErel
05152_116	05152_97	GErel
05152_116	05152_98	GErel
05152_116	05152_78	GErel
05152_41	05152_76	GErel
05152_41	05152_82	GErel
05152_41	05152_77	GErel
05152_41	05152_97	GErel
05152_41	05152_98	GErel
05152_41	05152_78	GErel
05152_115	05152_76	GErel
05152_115	05152_82	GErel
05152_115	05152_77	GErel
05152_115	05152_97	GErel
05152_115	05152_98	GErel
05152_115	05152_78	GErel
05152_128	05152_81	GErel
05152_128	05152_129	GErel
05152_111	05152_109	PCrel
05152_44	05152_48	PCrel
05152_30	05152_112	PPrel
05152_27	05152_40	GErel
05152_27	05152_126	GErel
05152_96	05152_92	PCrel
05152_133	05152_72	PPrel
05152_72	05152_32	PPrel
05152_72	05152_34	PPrel
05152_72	05152_33	PPrel
05160_2	05160_3	PPrel
05160_3	05160_4	PPrel
05160_9	05160_10	PPrel
05160_10	05160_4	PPrel
05160_10	05160_101	PPrel
05160_12	05160_11	PPrel
05160_11	05160_8	PPrel
05160_52	05160_11	PPrel
05160_52	05160_54	PPrel
05160_52	05160_53	PPrel
05160_57	05160_58	PPrel
05160_18	05160_102	PPrel
05160_102	05160_21	PPrel
05160_21	05160_22	PPrel
05160_22	05160_23	PPrel
05160_28	05160_21	PPrel
05160_32	05160_22	PPrel
05160_33	05160_22	PPrel
05160_67	05160_59	PPrel
05160_59	05160_60	PPrel
05160_60	05160_61	PPrel
05160_61	05160_62	PPrel
05160_62	05160_63	PPrel
05160_63	05160_56	PPrel
05160_63	05160_71	PPrel
05160_63	05160_55	PPrel
05160_52	05160_55	PPrel
05160_64	05160_84	ECrel
05160_84	05160_65	PPrel
05160_65	05160_66	PPrel
05160_65	05160_85	PPrel
05160_65	05160_70	PPrel
05160_69	05160_70	GErel
05160_72	05160_73	PPrel
05160_73	05160_103	PPrel
05160_76	05160_77	PPrel
05160_36	05160_37	PCrel
05160_103	05160_76	PPrel
05160_3	05160_104	PPrel
05160_4	05160_105	PPrel
05160_15	05160_104	PPrel
05160_105	05160_7	PPrel
05161_131	05161_124	PPrel
05161_124	05161_126	GErel
05161_119	05161_120	PPrel
05161_132	05161_123	PPrel
05161_123	05161_125	GErel
05161_134	05161_130	GErel
05161_133	05161_130	GErel
05161_108	05161_107	PPrel
05161_107	05161_109	PPrel
05161_109	05161_256	PPrel
05161_256	05161_10	PPrel
05161_93	05161_96	PPrel
05161_96	05161_92	PPrel
05161_96	05161_100	GErel
05161_96	05161_97	GErel
05161_84	05161_85	PPrel
05161_85	05161_91	PPrel
05161_91	05161_96	PPrel
05161_85	05161_87	PPrel
05161_87	05161_10	PPrel
05161_247	05161_84	PPrel
05161_8	05161_5	PPrel
05161_5	05161_10	PPrel
05161_6	05161_5	PPrel
05161_257	05161_5	PPrel
05161_81	05161_241	maplink
05161_241	05161_247	GErel
05161_2	05161_77	PPrel
05161_77	05161_78	GErel
05161_2	05161_49	PPrel
05161_49	05161_52	PPrel
05161_52	05161_53	PPrel
05161_53	05161_55	PPrel
05161_55	05161_59	PPrel
05161_59	05161_60	PPrel
05161_60	05161_68	GErel
05161_60	05161_69	GErel
05161_52	05161_46	PPrel
05161_52	05161_57	PPrel
05161_46	05161_48	PPrel
05161_60	05161_40	PPrel
05161_228	05161_39	PPrel
05161_258	05161_44	GErel
05161_258	05161_45	GErel
05161_75	05161_19	PPrel
05161_19	05161_20	PPrel
05161_20	05161_21	PPrel
05161_21	05161_22	PPrel
05161_22	05161_39	PPrel
05161_22	05161_23	PPrel
05161_23	05161_26	GErel
05161_22	05161_30	PPrel
05161_22	05161_31	PPrel
05161_22	05161_32	PPrel
05161_20	05161_259	PPrel
05161_66	05161_29	PPrel
05161_179	05161_178	PPrel
05161_178	05161_260	PPrel
05161_182	05161_227	GErel
05161_171	05161_172	PPrel
05161_172	05161_261	PPrel
05161_174	05161_175	PPrel
05161_177	05161_175	PPrel
05161_175	05161_261	PPrel
05161_261	05161_170	PPrel
05161_170	05161_188	GErel
05161_186	05161_187	PPrel
05161_187	05161_189	PPrel
05161_189	05161_188	GErel
05161_192	05161_193	PPrel
05161_193	05161_196	PPrel
05161_196	05161_194	GErel
05161_196	05161_195	GErel
05161_185	05161_186	PPrel
05161_191	05161_192	PPrel
05161_119	05161_121	PPrel
05161_205	05161_212	PPrel
05161_212	05161_213	PPrel
05161_209	05161_214	GErel
05161_209	05161_210	GErel
05161_210	05161_207	PPrel
05161_210	05161_219	PPrel
05161_13	05161_3	PPrel
05161_3	05161_5	PPrel
05161_222	05161_13	PPrel
05161_166	05161_169	PPrel
05161_121	05161_131	PPrel
05161_120	05161_132	PPrel
05162_39	05162_41	PPrel
05162_41	05162_42	PPrel
05162_42	05162_39	PPrel
05162_39	05162_43	PPrel
05162_43	05162_44	PPrel
05162_47	05162_50	PPrel
05162_48	05162_50	PPrel
05162_45	05162_50	PPrel
05162_50	05162_51	PPrel
05162_51	05162_105	PPrel
05162_46	05162_45	PPrel
05162_45	05162_57	PPrel
05162_57	05162_58	PPrel
05162_16	05162_22	PPrel
05162_21	05162_22	PPrel
05162_22	05162_121	PPrel
05162_121	05162_23	PPrel
05162_76	05162_13	PPrel
05162_10	05162_11	PPrel
05162_11	05162_12	PPrel
05162_12	05162_13	PPrel
05162_22	05162_13	PPrel
05162_22	05162_20	PPrel
05162_15	05162_17	PPrel
05162_17	05162_18	PPrel
05162_18	05162_83	PPrel
05162_83	05162_122	PPrel
05162_122	05162_19	PPrel
05162_19	05162_20	PPrel
05162_86	05162_62	PPrel
05162_30	05162_25	PPrel
05162_25	05162_70	PPrel
05162_70	05162_27	PPrel
05162_25	05162_26	PPrel
05162_26	05162_27	PPrel
05162_27	05162_28	PPrel
05162_31	05162_32	PPrel
05162_32	05162_33	PPrel
05162_33	05162_34	PPrel
05162_34	05162_28	PPrel
05162_99	05162_101	PPrel
05162_79	05162_78	PPrel
05162_80	05162_81	PPrel
05162_73	05162_74	PPrel
05162_92	05162_93	PPrel
05162_71	05162_50	PPrel
05162_84	05162_83	PCrel
05164_67	05164_156	PPrel
05164_65	05164_64	PPrel
05164_69	05164_70	PPrel
05164_64	05164_68	PPrel
05164_64	05164_52	PPrel
05164_64	05164_54	PPrel
05164_52	05164_53	PPrel
05164_54	05164_55	PPrel
05164_55	05164_20	PPrel
05164_12	05164_9	PPrel
05164_10	05164_11	PPrel
05164_64	05164_21	PPrel
05164_18	05164_21	PPrel
05164_16	05164_17	PPrel
05164_16	05164_52	PPrel
05164_16	05164_54	PPrel
05164_16	05164_25	PPrel
05164_25	05164_26	PPrel
05164_26	05164_23	PPrel
05164_28	05164_29	PPrel
05164_29	05164_30	PPrel
05164_30	05164_24	PPrel
05164_153	05164_17	PPrel
05164_17	05164_157	PPrel
05164_9	05164_51	PPrel
05164_39	05164_38	PPrel
05164_149	05164_150	PPrel
05164_38	05164_40	PPrel
05164_150	05164_151	PPrel
05164_51	05164_40	PPrel
05164_40	05164_41	PPrel
05164_151	05164_152	PPrel
05164_152	05164_47	PPrel
05164_41	05164_42	PPrel
05164_37	05164_158	PCrel
05164_33	05164_34	PPrel
05164_33	05164_35	PPrel
05164_33	05164_36	PPrel
05164_72	05164_73	PPrel
05164_140	05164_141	PPrel
05164_80	05164_74	PCrel
05164_80	05164_75	PCrel
05164_76	05164_77	PPrel
05164_25	05164_77	PPrel
05164_88	05164_89	PPrel
05164_89	05164_90	PPrel
05164_90	05164_91	PPrel
05164_110	05164_159	PPrel
05164_9	05164_52	PPrel
05164_21	05164_19	PPrel
05164_157	05164_23	PPrel
